medium location target_lum D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 G1 G2 G3 G4 f2_refl f3_refl e3_refl start_int start_lum n_changes match_int match_lum
transp_dark_steep f3 0.171 0.03921569 0.03137255 0.20392157 0.33333333 0.02745098 0.2 0.12156863 0.02745098 0.15294118 0.31764706 0.04313725 0.0627451 0.2 0.04313725 0.0627451 0.09019608 2.22 0.171 0.73 0.7574404198 378.250219047 16 0.0574404198 28.6845681847
transp_dark_steep e3 0.73 0.03921569 0.03137255 0.20392157 0.33333333 0.02745098 0.2 0.12156863 0.02745098 0.15294118 0.31764706 0.04313725 0.0627451 0.2 0.04313725 0.0627451 0.09019608 2.22 0.171 0.73 0.5241090268 261.729304412 5 0.2741090268 136.884429104
transp_dark_steep f2 2.22 0.03921569 0.03137255 0.20392157 0.33333333 0.02745098 0.2 0.12156863 0.02745098 0.15294118 0.31764706 0.04313725 0.0627451 0.2 0.04313725 0.0627451 0.09019608 2.22 0.171 0.73 0.7922806697 395.648725658 5 0.5422806697 270.80385035
transp_dark_steep f3 0.171 0.03921569 0.03137255 0.20392157 0.33333333 0.02745098 0.2 0.12156863 0.02745098 0.15294118 0.31764706 0.04313725 0.0627451 0.2 0.04313725 0.0627451 0.09019608 2.22 0.171 0.73 0.5973799734 298.319313164 10 0.0973799734 48.6295625481
transp_dark_steep e3 1.023 0.02745098 0.2 0.32156863 0.04313725 0.11372549 0.31372549 0.16078431 0.03137255 0.08235294 0.31764706 0.0627451 0.0627451 0.2 0.32156863 0.03137255 0.02745098 2.22 0.305 1.023 0.6382239054 318.715935576 7 0.2882239054 143.933110145
transp_dark_steep f2 2.22 0.02745098 0.2 0.32156863 0.04313725 0.11372549 0.31372549 0.16078431 0.03137255 0.08235294 0.31764706 0.0627451 0.0627451 0.2 0.32156863 0.03137255 0.02745098 2.22 0.305 1.023 0.008213021 4.101414314 10 0.508213021 253.79116493
transp_dark_steep f3 0.305 0.02745098 0.2 0.32156863 0.04313725 0.11372549 0.31372549 0.16078431 0.03137255 0.08235294 0.31764706 0.0627451 0.0627451 0.2 0.32156863 0.03137255 0.02745098 2.22 0.305 1.023 0.8209370264 409.959122777 15 0.1709370264 85.3624469763
transp_dark_steep e3 1.023 0.02745098 0.2 0.32156863 0.04313725 0.11372549 0.31372549 0.16078431 0.03137255 0.08235294 0.31764706 0.0627451 0.0627451 0.2 0.32156863 0.03137255 0.02745098 2.22 0.305 1.023 0.2890648406 144.353055941 1 0.2390648406 119.384080879
transp_dark_steep f2 2.22 0.02745098 0.2 0.32156863 0.04313725 0.11372549 0.31372549 0.16078431 0.03137255 0.08235294 0.31764706 0.0627451 0.0627451 0.2 0.32156863 0.03137255 0.02745098 2.22 0.305 1.023 0.0150355022 7.5084216044 9 0.4650355022 232.229197159
transp_dark_steep f3 0.305 0.02745098 0.2 0.32156863 0.04313725 0.11372549 0.31372549 0.16078431 0.03137255 0.08235294 0.31764706 0.0627451 0.0627451 0.2 0.32156863 0.03137255 0.02745098 2.22 0.305 1.023 0.6527932576 325.991571393 10 0.1527932576 76.3018207768
transp_dark_steep e3 0.305 0.05882353 0.03137255 0.15686275 0.26666667 0.24705882 0.02745098 0.0627451 0.04313725 0.30588235 0.31764706 0.16078431 0.04313725 0.04313725 0.25882353 0.02745098 0.28235294 2.22 1.023 0.305 0.8729633292 435.939991906 15 0.1229633292 61.4053659825
transp_dark_steep f2 2.22 0.05882353 0.03137255 0.15686275 0.26666667 0.24705882 0.02745098 0.0627451 0.04313725 0.30588235 0.31764706 0.16078431 0.04313725 0.04313725 0.25882353 0.02745098 0.28235294 2.22 1.023 0.305 0.2299090654 114.811874383 8 0.5299090654 264.625724753
transp_dark_steep f3 1.023 0.05882353 0.03137255 0.15686275 0.26666667 0.24705882 0.02745098 0.0627451 0.04313725 0.30588235 0.31764706 0.16078431 0.04313725 0.04313725 0.25882353 0.02745098 0.28235294 2.22 1.023 0.305 0.2760956639 137.87651493 6 0.2560956639 127.888924905
transp_dark_steep e3 0.305 0.05882353 0.03137255 0.15686275 0.26666667 0.24705882 0.02745098 0.0627451 0.04313725 0.30588235 0.31764706 0.16078431 0.04313725 0.04313725 0.25882353 0.02745098 0.28235294 2.22 1.023 0.305 0.717025608 358.067890515 12 0.117025608 58.4401897766
transp_dark_steep f2 2.22 0.05882353 0.03137255 0.15686275 0.26666667 0.24705882 0.02745098 0.0627451 0.04313725 0.30588235 0.31764706 0.16078431 0.04313725 0.04313725 0.25882353 0.02745098 0.28235294 2.22 1.023 0.305 0.6452478931 322.223571017 3 0.4952478931 247.316645832
transp_dark_steep f3 1.023 0.05882353 0.03137255 0.15686275 0.26666667 0.24705882 0.02745098 0.0627451 0.04313725 0.30588235 0.31764706 0.16078431 0.04313725 0.04313725 0.25882353 0.02745098 0.28235294 2.22 1.023 0.305 0.6462329047 322.715465638 11 0.2962329047 147.932640207
transp_dark_steep e3 0.065 0.02745098 0.03137255 0.20392157 0.12156863 0.30588235 0.2 0.02745098 0.09019608 0.24705882 0.31764706 0.26666667 0.34509804 0.02745098 0.25882353 0.16470588 0.09019608 2.22 1.768 0.065 0.9126809301 455.774147651 21 0.0276809301 13.8232890613
transp_dark_steep f2 2.22 0.02745098 0.03137255 0.20392157 0.12156863 0.30588235 0.2 0.02745098 0.09019608 0.24705882 0.31764706 0.26666667 0.34509804 0.02745098 0.25882353 0.16470588 0.09019608 2.22 1.768 0.065 0.8545556294 426.747563995 5 0.6045556294 301.902688687
transp_dark_steep f3 1.768 0.02745098 0.03137255 0.20392157 0.12156863 0.30588235 0.2 0.02745098 0.09019608 0.24705882 0.31764706 0.26666667 0.34509804 0.02745098 0.25882353 0.16470588 0.09019608 2.22 1.768 0.065 0.1465287489 73.1734535177 7 0.3965287489 198.018328826
transp_dark_steep e3 0.065 0.02745098 0.03137255 0.20392157 0.12156863 0.30588235 0.2 0.02745098 0.09019608 0.24705882 0.31764706 0.26666667 0.34509804 0.02745098 0.25882353 0.16470588 0.09019608 2.22 1.768 0.065 0.3317440409 165.666173662 6 0.0317440409 15.8523232928
transp_dark_steep f2 2.22 0.02745098 0.03137255 0.20392157 0.12156863 0.30588235 0.2 0.02745098 0.09019608 0.24705882 0.31764706 0.26666667 0.34509804 0.02745098 0.25882353 0.16470588 0.09019608 2.22 1.768 0.065 0.1260526775 62.9481232319 8 0.5260526775 262.699923724
transp_dark_steep f3 1.768 0.02745098 0.03137255 0.20392157 0.12156863 0.30588235 0.2 0.02745098 0.09019608 0.24705882 0.31764706 0.26666667 0.34509804 0.02745098 0.25882353 0.16470588 0.09019608 2.22 1.768 0.065 0.8279548243 413.4636672 8 0.5279548243 263.64981683
transp_med e3 1.023 0.24705882 0.25098039 0.35686275 0.27058824 0.27058824 0.24313725 0.30980392 0.24313725 0.3254902 0.24313725 0.25882353 0.31372549 0.27058824 0.33333333 0.2745098 0.24313725 0.065 0.305 1.023 0.2517405117 125.714051193 3 0.4017405117 200.620976378
transp_med f2 0.065 0.24705882 0.25098039 0.35686275 0.27058824 0.27058824 0.24313725 0.30980392 0.24313725 0.3254902 0.24313725 0.25882353 0.31372549 0.27058824 0.33333333 0.2745098 0.24313725 0.065 0.305 1.023 0.1325289638 66.1822478411 3 0.1825289638 91.1512229026
transp_med f3 0.305 0.24705882 0.25098039 0.35686275 0.27058824 0.27058824 0.24313725 0.30980392 0.24313725 0.3254902 0.24313725 0.25882353 0.31372549 0.27058824 0.33333333 0.2745098 0.24313725 0.065 0.305 1.023 0.491960892 245.675184863 5 0.241960892 120.830309555
transp_med e3 1.023 0.24705882 0.25098039 0.35686275 0.27058824 0.27058824 0.24313725 0.30980392 0.24313725 0.3254902 0.24313725 0.25882353 0.31372549 0.27058824 0.33333333 0.2745098 0.24313725 0.065 0.305 1.023 0.2285553285 114.135845933 7 0.3785553285 189.042771118
transp_med f2 0.065 0.24705882 0.25098039 0.35686275 0.27058824 0.27058824 0.24313725 0.30980392 0.24313725 0.3254902 0.24313725 0.25882353 0.31372549 0.27058824 0.33333333 0.2745098 0.24313725 0.065 0.305 1.023 0.322156335 160.878269893 5 0.072156335 36.0333945851
transp_med f3 0.305 0.24705882 0.25098039 0.35686275 0.27058824 0.27058824 0.24313725 0.30980392 0.24313725 0.3254902 0.24313725 0.25882353 0.31372549 0.27058824 0.33333333 0.2745098 0.24313725 0.065 0.305 1.023 0.8054131623 402.206823278 13 0.1554131623 77.6101474774
transp_med e3 1.023 0.28627451 0.30588235 0.27058824 0.39607843 0.25882353 0.32941176 0.30980392 0.30980392 0.27058824 0.24313725 0.25882353 0.3372549 0.25098039 0.36078431 0.25882353 0.34117647 0.065 0.305 1.023 0.2623466091 131.01051879 7 0.4123466091 205.917443975
transp_med f2 0.065 0.28627451 0.30588235 0.27058824 0.39607843 0.25882353 0.32941176 0.30980392 0.30980392 0.27058824 0.24313725 0.25882353 0.3372549 0.25098039 0.36078431 0.25882353 0.34117647 0.065 0.305 1.023 0.941605721 470.21859533 17 0.091605721 45.7460192829
transp_med f3 0.305 0.28627451 0.30588235 0.27058824 0.39607843 0.25882353 0.32941176 0.30980392 0.30980392 0.27058824 0.24313725 0.25882353 0.3372549 0.25098039 0.36078431 0.25882353 0.34117647 0.065 0.305 1.023 0.7735568435 386.298430683 10 0.2735568435 136.608680067
transp_med e3 1.023 0.28627451 0.30588235 0.27058824 0.39607843 0.25882353 0.32941176 0.30980392 0.30980392 0.27058824 0.24313725 0.25882353 0.3372549 0.25098039 0.36078431 0.25882353 0.34117647 0.065 0.305 1.023 0.6202890792 309.759650968 9 0.3702890792 184.91477566
transp_med f2 0.065 0.28627451 0.30588235 0.27058824 0.39607843 0.25882353 0.32941176 0.30980392 0.30980392 0.27058824 0.24313725 0.25882353 0.3372549 0.25098039 0.36078431 0.25882353 0.34117647 0.065 0.305 1.023 0.7846973851 391.861788809 12 0.1846973851 92.2340880703
transp_med f3 0.305 0.28627451 0.30588235 0.27058824 0.39607843 0.25882353 0.32941176 0.30980392 0.30980392 0.27058824 0.24313725 0.25882353 0.3372549 0.25098039 0.36078431 0.25882353 0.34117647 0.065 0.305 1.023 0.726880716 362.989329389 10 0.226880716 113.299578774
transp_med e3 0.49 0.28627451 0.25098039 0.25882353 0.25098039 0.25882353 0.30588235 0.27058824 0.39607843 0.30588235 0.24313725 0.36078431 0.25098039 0.30588235 0.27058824 0.30980392 0.2745098 0.065 1.768 0.49 0.0472666594 23.6040007946 4 0.2472666594 123.479901041
transp_med f2 0.065 0.28627451 0.25098039 0.25882353 0.25098039 0.25882353 0.30588235 0.27058824 0.39607843 0.30588235 0.24313725 0.36078431 0.25098039 0.30588235 0.27058824 0.30980392 0.2745098 0.065 1.768 0.49 0.1245596895 62.2025556156 8 0.1445596895 72.1901456402
transp_med f3 1.768 0.28627451 0.25098039 0.25882353 0.25098039 0.25882353 0.30588235 0.27058824 0.39607843 0.30588235 0.24313725 0.36078431 0.25098039 0.30588235 0.27058824 0.30980392 0.2745098 0.065 1.768 0.49 0.5433680205 271.346851065 0 0.5433680205 271.346851065
transp_med e3 0.49 0.28627451 0.25098039 0.25882353 0.25098039 0.25882353 0.30588235 0.27058824 0.39607843 0.30588235 0.24313725 0.36078431 0.25098039 0.30588235 0.27058824 0.30980392 0.2745098 0.065 1.768 0.49 0.2675761252 133.622031927 2 0.1675761252 83.6840818038
transp_med f2 0.065 0.28627451 0.25098039 0.25882353 0.25098039 0.25882353 0.30588235 0.27058824 0.39607843 0.30588235 0.24313725 0.36078431 0.25098039 0.30588235 0.27058824 0.30980392 0.2745098 0.065 1.768 0.49 0.0485094211 24.2246105305 0 0.0485094211 24.2246105305
transp_med f3 1.768 0.28627451 0.25098039 0.25882353 0.25098039 0.25882353 0.30588235 0.27058824 0.39607843 0.30588235 0.24313725 0.36078431 0.25098039 0.30588235 0.27058824 0.30980392 0.2745098 0.065 1.768 0.49 0.4516812589 225.56036178 3 0.6016812589 300.467286965
transp_med e3 0.171 0.30196078 0.27058824 0.24313725 0.29019608 0.3254902 0.35686275 0.25098039 0.30980392 0.25882353 0.24313725 0.24313725 0.31372549 0.30588235 0.33333333 0.25882353 0.24313725 0.092 0.065 0.171 0.3974806854 198.493706401 17 0.1424806854 71.1519335867
transp_med f2 0.092 0.30196078 0.27058824 0.24313725 0.29019608 0.3254902 0.35686275 0.25098039 0.30980392 0.25882353 0.24313725 0.24313725 0.31372549 0.30588235 0.33333333 0.25882353 0.24313725 0.092 0.065 0.171 0.5635110983 281.405891209 8 0.4635110983 231.467941086
transp_med f3 0.065 0.30196078 0.27058824 0.24313725 0.29019608 0.3254902 0.35686275 0.25098039 0.30980392 0.25882353 0.24313725 0.24313725 0.31372549 0.30588235 0.33333333 0.25882353 0.24313725 0.092 0.065 0.171 0.8700067006 434.463512199 25 0.2600067006 129.842016448
transp_med e3 0.171 0.30196078 0.27058824 0.24313725 0.29019608 0.3254902 0.35686275 0.25098039 0.30980392 0.25882353 0.24313725 0.24313725 0.31372549 0.30588235 0.33333333 0.25882353 0.24313725 0.092 0.065 0.171 0.8951095284 446.999349823 19 0.0801095284 40.0050563192
transp_med f2 0.092 0.30196078 0.27058824 0.24313725 0.29019608 0.3254902 0.35686275 0.25098039 0.30980392 0.25882353 0.24313725 0.24313725 0.31372549 0.30588235 0.33333333 0.25882353 0.24313725 0.092 0.065 0.171 0.5014506574 250.414179171 9 0.0514506574 25.6934036167
transp_med f3 0.065 0.30196078 0.27058824 0.24313725 0.29019608 0.3254902 0.35686275 0.25098039 0.30980392 0.25882353 0.24313725 0.24313725 0.31372549 0.30588235 0.33333333 0.25882353 0.24313725 0.092 0.065 0.171 0.6731734687 336.169031047 28 0.1081734687 54.0196128513
transp_med e3 0.73 0.38039216 0.35294118 0.24313725 0.25882353 0.30196078 0.30588235 0.29019608 0.24313725 0.27058824 0.24313725 0.27058824 0.24313725 0.28627451 0.24313725 0.30980392 0.25882353 0.092 0.49 0.73 0.136197567 68.0142730736 6 0.336197567 167.89017332
transp_med f2 0.092 0.38039216 0.35294118 0.24313725 0.25882353 0.30196078 0.30588235 0.29019608 0.24313725 0.27058824 0.24313725 0.27058824 0.24313725 0.28627451 0.24313725 0.30980392 0.25882353 0.092 0.49 0.73 0.3433095699 171.441761775 11 0.0933095699 46.5968864674
transp_med f3 0.49 0.38039216 0.35294118 0.24313725 0.25882353 0.30196078 0.30588235 0.29019608 0.24313725 0.27058824 0.24313725 0.27058824 0.24313725 0.28627451 0.24313725 0.30980392 0.25882353 0.092 0.49 0.73 0.0336576832 16.807957061 8 0.2336576832 116.683857307
transp_med e3 0.73 0.38039216 0.35294118 0.24313725 0.25882353 0.30196078 0.30588235 0.29019608 0.24313725 0.27058824 0.24313725 0.27058824 0.24313725 0.28627451 0.24313725 0.30980392 0.25882353 0.092 0.49 0.73 0.4601323699 229.780673358 2 0.3601323699 179.842723235
transp_med f2 0.092 0.38039216 0.35294118 0.24313725 0.25882353 0.30196078 0.30588235 0.29019608 0.24313725 0.27058824 0.24313725 0.27058824 0.24313725 0.28627451 0.24313725 0.30980392 0.25882353 0.092 0.49 0.73 0.4416864435 220.569155858 8 0.1416864435 70.7553054881
transp_med f3 0.49 0.38039216 0.35294118 0.24313725 0.25882353 0.30196078 0.30588235 0.29019608 0.24313725 0.27058824 0.24313725 0.27058824 0.24313725 0.28627451 0.24313725 0.30980392 0.25882353 0.092 0.49 0.73 0.4625281731 230.97708838 3 0.3125281731 156.070163196
transp_med e3 1.369 0.3254902 0.24313725 0.30588235 0.27058824 0.28627451 0.32941176 0.33333333 0.24313725 0.35294118 0.24313725 0.36078431 0.25882353 0.32941176 0.33333333 0.36470588 0.25098039 0.092 1.768 1.369 0.806083234 402.541443371 7 0.456083234 227.75861794
transp_med f2 0.092 0.3254902 0.24313725 0.30588235 0.27058824 0.28627451 0.32941176 0.33333333 0.24313725 0.35294118 0.24313725 0.36078431 0.25882353 0.32941176 0.33333333 0.36470588 0.25098039 0.092 1.768 1.369 0.9837459372 491.26255545 31 0.0837459372 41.8210043417
transp_med f3 1.768 0.3254902 0.24313725 0.30588235 0.27058824 0.28627451 0.32941176 0.33333333 0.24313725 0.35294118 0.24313725 0.36078431 0.25882353 0.32941176 0.33333333 0.36470588 0.25098039 0.092 1.768 1.369 0.9060082185 452.441932275 16 0.4360082185 217.733566697
transp_med e3 1.369 0.3254902 0.24313725 0.30588235 0.27058824 0.28627451 0.32941176 0.33333333 0.24313725 0.35294118 0.24313725 0.36078431 0.25882353 0.32941176 0.33333333 0.36470588 0.25098039 0.092 1.768 1.369 0.5200236373 259.689144602 3 0.3700236373 184.782219417
transp_med f2 0.092 0.3254902 0.24313725 0.30588235 0.27058824 0.28627451 0.32941176 0.33333333 0.24313725 0.35294118 0.24313725 0.36078431 0.25882353 0.32941176 0.33333333 0.36470588 0.25098039 0.092 1.768 1.369 0.7741493604 386.594321489 17 0.0341493604 17.0534905775
transp_med f3 1.768 0.3254902 0.24313725 0.30588235 0.27058824 0.28627451 0.32941176 0.33333333 0.24313725 0.35294118 0.24313725 0.36078431 0.25882353 0.32941176 0.33333333 0.36470588 0.25098039 0.092 1.768 1.369 0.5030950453 251.235352814 1 0.4530950453 226.266377753
transp_med e3 1.369 0.3254902 0.30588235 0.25882353 0.29019608 0.38039216 0.25882353 0.33333333 0.30980392 0.38039216 0.25098039 0.24313725 0.31372549 0.28627451 0.27058824 0.39607843 0.24313725 0.171 0.065 1.369 0.6038657682 301.55818615 10 0.4188657682 209.172978423
transp_med f2 0.171 0.3254902 0.30588235 0.25882353 0.29019608 0.38039216 0.25882353 0.33333333 0.30980392 0.38039216 0.25098039 0.24313725 0.31372549 0.28627451 0.27058824 0.39607843 0.24313725 0.171 0.065 1.369 0.2956202772 147.62670657 5 0.2656202772 132.645321533
transp_med f3 0.065 0.3254902 0.30588235 0.25882353 0.29019608 0.38039216 0.25882353 0.33333333 0.30980392 0.38039216 0.25098039 0.24313725 0.31372549 0.28627451 0.27058824 0.39607843 0.24313725 0.171 0.065 1.369 0.2817876802 140.718991181 3 0.1317876802 65.8120659962
transp_med e3 1.369 0.3254902 0.30588235 0.25882353 0.29019608 0.38039216 0.25882353 0.33333333 0.30980392 0.38039216 0.25098039 0.24313725 0.31372549 0.28627451 0.27058824 0.39607843 0.24313725 0.171 0.065 1.369 0.2576832342 128.68172497 8 0.4576832342 228.557625216
transp_med f2 0.171 0.3254902 0.30588235 0.25882353 0.29019608 0.38039216 0.25882353 0.33333333 0.30980392 0.38039216 0.25098039 0.24313725 0.31372549 0.28627451 0.27058824 0.39607843 0.24313725 0.171 0.065 1.369 0.2758566421 137.757152367 6 0.0758566421 37.8812521206
transp_med f3 0.065 0.3254902 0.30588235 0.25882353 0.29019608 0.38039216 0.25882353 0.33333333 0.30980392 0.38039216 0.25098039 0.24313725 0.31372549 0.28627451 0.27058824 0.39607843 0.24313725 0.171 0.065 1.369 0.061984858 30.9539674526 1 0.011984858 5.9849923911
transp_med e3 1.023 0.25882353 0.38431373 0.27058824 0.30980392 0.28627451 0.24313725 0.30980392 0.24313725 0.24313725 0.25098039 0.24313725 0.3372549 0.32941176 0.27058824 0.39607843 0.31372549 0.171 0.092 1.023 0.8127912413 405.891284698 8 0.4127912413 206.139484205
transp_med f2 0.171 0.25882353 0.38431373 0.27058824 0.30980392 0.28627451 0.24313725 0.30980392 0.24313725 0.24313725 0.25098039 0.24313725 0.3372549 0.32941176 0.27058824 0.39607843 0.31372549 0.171 0.092 1.023 0.9753075315 487.048588642 25 0.2203075315 110.017065213
transp_med f3 0.092 0.25882353 0.38431373 0.27058824 0.30980392 0.28627451 0.24313725 0.30980392 0.24313725 0.24313725 0.25098039 0.24313725 0.3372549 0.32941176 0.27058824 0.39607843 0.31372549 0.171 0.092 1.023 0.8825257232 440.715255479 14 0.1825257232 91.1496046172
transp_med e3 1.023 0.25882353 0.38431373 0.27058824 0.30980392 0.28627451 0.24313725 0.30980392 0.24313725 0.24313725 0.25098039 0.24313725 0.3372549 0.32941176 0.27058824 0.39607843 0.31372549 0.171 0.092 1.023 0.1275387405 63.6902326125 6 0.4275387405 213.504082982
transp_med f2 0.171 0.25882353 0.38431373 0.27058824 0.30980392 0.28627451 0.24313725 0.30980392 0.24313725 0.24313725 0.25098039 0.24313725 0.3372549 0.32941176 0.27058824 0.39607843 0.31372549 0.171 0.092 1.023 0.6341662161 316.689608675 37 0.2141662161 106.950218158
transp_med f3 0.092 0.25882353 0.38431373 0.27058824 0.30980392 0.28627451 0.24313725 0.30980392 0.24313725 0.24313725 0.25098039 0.24313725 0.3372549 0.32941176 0.27058824 0.39607843 0.31372549 0.171 0.092 1.023 0.8826545824 440.779605114 15 0.2326545824 116.182929314
transp_med e3 2.22 0.27058824 0.24313725 0.32941176 0.24313725 0.27058824 0.32941176 0.39215686 0.24313725 0.38039216 0.25098039 0.24313725 0.2745098 0.35294118 0.25882353 0.30980392 0.25882353 0.171 0.092 2.22 0.5503435828 274.83030386 6 0.5503435828 274.83030386
transp_med f2 0.171 0.27058824 0.24313725 0.32941176 0.24313725 0.27058824 0.32941176 0.39215686 0.24313725 0.38039216 0.25098039 0.24313725 0.2745098 0.35294118 0.25882353 0.30980392 0.25882353 0.171 0.092 2.22 0.8419901769 420.472634589 15 0.0919901769 45.9380086653
transp_med f3 0.092 0.27058824 0.24313725 0.32941176 0.24313725 0.27058824 0.32941176 0.39215686 0.24313725 0.38039216 0.25098039 0.24313725 0.2745098 0.35294118 0.25882353 0.30980392 0.25882353 0.171 0.092 2.22 0.2197082404 109.717791528 5 0.0697082404 34.8108663431
transp_med e3 2.22 0.27058824 0.24313725 0.32941176 0.24313725 0.27058824 0.32941176 0.39215686 0.24313725 0.38039216 0.25098039 0.24313725 0.2745098 0.35294118 0.25882353 0.30980392 0.25882353 0.171 0.092 2.22 0.8867356197 442.81759149 5 0.6367356197 317.972716182
transp_med f2 0.171 0.27058824 0.24313725 0.32941176 0.24313725 0.27058824 0.32941176 0.39215686 0.24313725 0.38039216 0.25098039 0.24313725 0.2745098 0.35294118 0.25882353 0.30980392 0.25882353 0.171 0.092 2.22 0.5907759597 295.021404073 11 0.1407759597 70.3006285184
